battle_id,hero_name,hero_series,hero_type,hero_powers,hero_total_power,hero_combat,hero_speed,hero_durability,hero_intelligence,hero_heat,hero_water,hero_electricity,hero_magic,hero_stealth,villain_name,villain_species,villain_affiliation,villain_powers,villain_total_power,villain_combat,villain_speed,villain_durability,villain_intelligence,villain_heat,villain_water,villain_electricity,villain_magic,villain_stealth,terrain,battle_type,hero_terrain_bonus,villain_terrain_bonus,hero_win_probability,battle_outcome,difficulty_rating
88,Echo Echo,Alien Force,Alien Force,"Sonic Screams, Duplication",36.45,70,50,30,30,14,10,9,1,14,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Null Void,Ambush,1.043,1.039,0.4965,Draw,Hard
89,Humungousaur,Alien Force,Alien Force,"Size Alteration, Super Strength",57.5,100,40,100,59,13,6,8,2,22,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Null Void,Chase,1.039,1.039,0.5436,Loss,Medium
90,Humungousaur,Alien Force,Alien Force,"Size Alteration, Super Strength",57.5,100,40,100,59,13,6,8,2,22,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Forest,Chase,0.996,0.996,0.4698,Win,Hard
91,Humungousaur,Alien Force,Alien Force,"Size Alteration, Super Strength",57.5,100,40,100,59,13,6,8,2,22,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Desert,1v1,1.0,1.008,0.5391,Loss,Medium
92,Humungousaur,Alien Force,Alien Force,"Size Alteration, Super Strength",57.5,100,40,100,59,13,6,8,2,22,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Space,Ambush,1.043,1.04,0.5058,Win,Medium
93,Jetray,Alien Force,Alien Force,"Hyperspace Flight, Neuroshock Blasts",45.3,36,100,41,44,60,80,11,2,16,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Null Void,1v1,1.016,1.039,0.3455,Loss,Hard
94,Jetray,Alien Force,Alien Force,"Hyperspace Flight, Neuroshock Blasts",45.3,36,100,41,44,60,80,11,2,16,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Desert,Siege,0.992,1.008,0.3878,Loss,Hard
95,Jetray,Alien Force,Alien Force,"Hyperspace Flight, Neuroshock Blasts",45.3,36,100,41,44,60,80,11,2,16,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Forest,Chase,0.973,0.996,0.4635,Loss,Hard
96,Jetray,Alien Force,Alien Force,"Hyperspace Flight, Neuroshock Blasts",45.3,36,100,41,44,60,80,11,2,16,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Underwater,Chase,0.931,0.964,0.3922,Loss,Hard
97,Big Chill,Alien Force,Alien Force,"Cryokinesis, Intangibility, Flight",43.05,45,45,80,46,0,12,10,3,95,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Forest,Ambush,1.018,0.996,0.4855,Win,Hard
98,Big Chill,Alien Force,Alien Force,"Cryokinesis, Intangibility, Flight",43.05,45,45,80,46,0,12,10,3,95,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Arctic,Siege,0.971,0.96,0.379,Loss,Hard
99,Big Chill,Alien Force,Alien Force,"Cryokinesis, Intangibility, Flight",43.05,45,45,80,46,0,12,10,3,95,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Null Void,Ambush,0.995,1.039,0.4788,Loss,Hard
100,Big Chill,Alien Force,Alien Force,"Cryokinesis, Intangibility, Flight",43.05,45,45,80,46,0,12,10,3,95,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Space,Chase,1.037,1.04,0.4928,Win,Hard
101,Chromastone,Alien Force,Alien Force,"Energy Absorption, Ultraviolet Beams",52.9,80,34,95,50,9,12,80,5,10,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Desert,1v1,0.998,1.008,0.4982,Draw,Hard
102,Chromastone,Alien Force,Alien Force,"Energy Absorption, Ultraviolet Beams",52.9,80,34,95,50,9,12,80,5,10,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Underwater,Siege,0.966,0.964,0.3562,Win,Hard
103,Chromastone,Alien Force,Alien Force,"Energy Absorption, Ultraviolet Beams",52.9,80,34,95,50,9,12,80,5,10,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Space,Chase,1.044,1.04,0.4212,Loss,Hard
104,Chromastone,Alien Force,Alien Force,"Energy Absorption, Ultraviolet Beams",52.9,80,34,95,50,9,12,80,5,10,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Volcanic,Chase,0.971,0.988,0.4634,Win,Hard
105,Brainstorm,Alien Force,Alien Force,"Super Intelligence, Electrokinesis",47.85,50,40,48,100,7,13,90,2,29,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Desert,Ambush,0.995,1.008,0.5538,Loss,Medium
106,Brainstorm,Alien Force,Alien Force,"Super Intelligence, Electrokinesis",47.85,50,40,48,100,7,13,90,2,29,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Space,Chase,1.034,1.04,0.3814,Loss,Hard
107,Brainstorm,Alien Force,Alien Force,"Super Intelligence, Electrokinesis",47.85,50,40,48,100,7,13,90,2,29,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,City,1v1,1.034,1.02,0.4235,Loss,Hard
108,Brainstorm,Alien Force,Alien Force,"Super Intelligence, Electrokinesis",47.85,50,40,48,100,7,13,90,2,29,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Arctic,Chase,0.974,0.96,0.4451,Win,Hard
109,Spidermonkey,Alien Force,Alien Force,"Agility, Webbing, Wall Crawling",47.55,80,85,50,33,8,15,8,0,16,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Volcanic,Chase,0.98,0.988,0.4544,Win,Hard
110,Spidermonkey,Alien Force,Alien Force,"Agility, Webbing, Wall Crawling",47.55,80,85,50,33,8,15,8,0,16,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Arctic,Siege,0.945,0.96,0.3966,Win,Hard
111,Spidermonkey,Alien Force,Alien Force,"Agility, Webbing, Wall Crawling",47.55,80,85,50,33,8,15,8,0,16,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Space,1v1,1.066,1.04,0.4408,Draw,Hard
112,Spidermonkey,Alien Force,Alien Force,"Agility, Webbing, Wall Crawling",47.55,80,85,50,33,8,15,8,0,16,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,City,Ambush,1.012,1.02,0.4074,Win,Hard
113,Goop,Alien Force,Alien Force,"Acid Projection, Shapeshifting",39.4,30,60,90,45,5,13,13,1,20,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Underwater,Siege,0.953,0.964,0.3404,Loss,Hard
114,Goop,Alien Force,Alien Force,"Acid Projection, Shapeshifting",39.4,30,60,90,45,5,13,13,1,20,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Forest,1v1,0.985,0.996,0.36,Loss,Hard
115,Goop,Alien Force,Alien Force,"Acid Projection, Shapeshifting",39.4,30,60,90,45,5,13,13,1,20,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Null Void,Siege,1.012,1.039,0.3415,Win,Hard
116,Goop,Alien Force,Alien Force,"Acid Projection, Shapeshifting",39.4,30,60,90,45,5,13,13,1,20,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Space,Chase,1.075,1.04,0.4245,Win,Hard
117,Alien X,Alien Force,Alien Force,"Reality Warping, Omnipotence, Time Control",100.0,100,100,100,100,100,100,100,100,100,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Underwater,1v1,0.955,0.964,0.6021,Loss,Medium
118,Alien X,Alien Force,Alien Force,"Reality Warping, Omnipotence, Time Control",100.0,100,100,100,100,100,100,100,100,100,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Forest,1v1,1.01,0.996,0.5867,Win,Medium
119,Alien X,Alien Force,Alien Force,"Reality Warping, Omnipotence, Time Control",100.0,100,100,100,100,100,100,100,100,100,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Volcanic,Siege,0.98,0.988,0.6173,Win,Medium
120,Alien X,Alien Force,Alien Force,"Reality Warping, Omnipotence, Time Control",100.0,100,100,100,100,100,100,100,100,100,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Null Void,Chase,1.04,1.039,0.6632,Win,Medium
121,Lodestar,Alien Force,Alien Force,"Magnetism, Regeneration, Flight",44.25,70,43,80,34,13,9,13,2,25,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Volcanic,Chase,0.974,0.988,0.4571,Loss,Hard
122,Lodestar,Alien Force,Alien Force,"Magnetism, Regeneration, Flight",44.25,70,43,80,34,13,9,13,2,25,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Null Void,Chase,1.032,1.039,0.4808,Win,Hard
123,Lodestar,Alien Force,Alien Force,"Magnetism, Regeneration, Flight",44.25,70,43,80,34,13,9,13,2,25,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Space,Siege,1.051,1.04,0.3561,Loss,Hard
124,Lodestar,Alien Force,Alien Force,"Magnetism, Regeneration, Flight",44.25,70,43,80,34,13,9,13,2,25,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Underwater,Chase,0.965,0.964,0.4663,Win,Hard
125,Rath,Alien Force,Alien Force,"Enhanced Strength, Rage, Wrestling Moves",52.0,95,60,90,20,6,15,14,2,16,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Arctic,Siege,0.965,0.96,0.4178,Loss,Hard
126,Rath,Alien Force,Alien Force,"Enhanced Strength, Rage, Wrestling Moves",52.0,95,60,90,20,6,15,14,2,16,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,City,Siege,1.007,1.02,0.427,Loss,Hard
127,Rath,Alien Force,Alien Force,"Enhanced Strength, Rage, Wrestling Moves",52.0,95,60,90,20,6,15,14,2,16,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Desert,Ambush,0.996,1.008,0.5813,Win,Medium
128,Rath,Alien Force,Alien Force,"Enhanced Strength, Rage, Wrestling Moves",52.0,95,60,90,20,6,15,14,2,16,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Space,Chase,1.058,1.04,0.516,Loss,Medium
129,Nanomech,Alien Force,Alien Force,"Size Reduction, Bio-Electrokinesis",39.6,30,90,39,48,6,10,5,5,80,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Desert,Chase,0.988,1.008,0.3948,Loss,Hard
130,Nanomech,Alien Force,Alien Force,"Size Reduction, Bio-Electrokinesis",39.6,30,90,39,48,6,10,5,5,80,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Null Void,Siege,0.992,1.039,0.2992,Loss,Hard
131,Nanomech,Alien Force,Alien Force,"Size Reduction, Bio-Electrokinesis",39.6,30,90,39,48,6,10,5,5,80,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,City,Siege,1.028,1.02,0.3169,Win,Hard
132,Nanomech,Alien Force,Alien Force,"Size Reduction, Bio-Electrokinesis",39.6,30,90,39,48,6,10,5,5,80,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Underwater,Ambush,0.931,0.964,0.4883,Win,Hard
133,Water Hazard,Ultimate Alien,Ultimate Alien,"Hydrokinesis, Armored Shell",44.5,45,30,80,59,20,100,7,3,25,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Underwater,Ambush,1.003,0.964,0.5102,Loss,Medium
134,Water Hazard,Ultimate Alien,Ultimate Alien,"Hydrokinesis, Armored Shell",44.5,45,30,80,59,20,100,7,3,25,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Volcanic,Siege,0.926,0.988,0.398,Loss,Hard
135,Water Hazard,Ultimate Alien,Ultimate Alien,"Hydrokinesis, Armored Shell",44.5,45,30,80,59,20,100,7,3,25,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Forest,Siege,0.999,0.996,0.3724,Win,Hard
136,Water Hazard,Ultimate Alien,Ultimate Alien,"Hydrokinesis, Armored Shell",44.5,45,30,80,59,20,100,7,3,25,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Null Void,Siege,1.019,1.039,0.3884,Win,Hard
137,Ampfibian,Ultimate Alien,Ultimate Alien,"Electrokinesis, Intangibility",51.15,38,90,80,41,15,7,100,4,70,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Forest,1v1,0.995,0.996,0.4863,Win,Hard
138,Ampfibian,Ultimate Alien,Ultimate Alien,"Electrokinesis, Intangibility",51.15,38,90,80,41,15,7,100,4,70,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Volcanic,Ambush,0.979,0.988,0.4856,Loss,Hard
139,Ampfibian,Ultimate Alien,Ultimate Alien,"Electrokinesis, Intangibility",51.15,38,90,80,41,15,7,100,4,70,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Underwater,Chase,0.924,0.964,0.4754,Loss,Hard
140,Ampfibian,Ultimate Alien,Ultimate Alien,"Electrokinesis, Intangibility",51.15,38,90,80,41,15,7,100,4,70,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Space,1v1,1.063,1.04,0.4651,Win,Hard
141,Armodrillo,Ultimate Alien,Ultimate Alien,"Earthquake Generation, Drilling",49.4,90,40,90,33,6,5,14,5,14,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Forest,Chase,0.993,0.996,0.4101,Win,Hard
142,Armodrillo,Ultimate Alien,Ultimate Alien,"Earthquake Generation, Drilling",49.4,90,40,90,33,6,5,14,5,14,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Desert,Chase,0.999,1.008,0.4201,Loss,Hard
143,Armodrillo,Ultimate Alien,Ultimate Alien,"Earthquake Generation, Drilling",49.4,90,40,90,33,6,5,14,5,14,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Underwater,Chase,0.972,0.964,0.4493,Loss,Hard
144,Armodrillo,Ultimate Alien,Ultimate Alien,"Earthquake Generation, Drilling",49.4,90,40,90,33,6,5,14,5,14,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Arctic,Ambush,0.974,0.96,0.5727,Loss,Medium
145,Terraspin,Ultimate Alien,Ultimate Alien,"Aerokinesis, Magic Immunity",49.2,48,60,80,37,7,13,12,80,21,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Underwater,1v1,0.962,0.964,0.4627,Loss,Hard
146,Terraspin,Ultimate Alien,Ultimate Alien,"Aerokinesis, Magic Immunity",49.2,48,60,80,37,7,13,12,80,21,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Null Void,1v1,1.067,1.039,0.4811,Win,Hard
147,Terraspin,Ultimate Alien,Ultimate Alien,"Aerokinesis, Magic Immunity",49.2,48,60,80,37,7,13,12,80,21,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Arctic,Chase,0.962,0.96,0.4922,Win,Hard
148,Terraspin,Ultimate Alien,Ultimate Alien,"Aerokinesis, Magic Immunity",49.2,48,60,80,37,7,13,12,80,21,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Volcanic,Ambush,0.972,0.988,0.5241,Win,Medium
149,NRG,Ultimate Alien,Ultimate Alien,"Radiokinesis, Heat Generation",51.9,80,30,100,35,100,5,10,5,18,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,City,1v1,1.012,1.02,0.4689,Loss,Hard
150,NRG,Ultimate Alien,Ultimate Alien,"Radiokinesis, Heat Generation",51.9,80,30,100,35,100,5,10,5,18,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Null Void,Siege,1.036,1.039,0.4335,Loss,Hard
151,NRG,Ultimate Alien,Ultimate Alien,"Radiokinesis, Heat Generation",51.9,80,30,100,35,100,5,10,5,18,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Underwater,Siege,0.944,0.964,0.3697,Loss,Hard
152,NRG,Ultimate Alien,Ultimate Alien,"Radiokinesis, Heat Generation",51.9,80,30,100,35,100,5,10,5,18,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Desert,1v1,1.026,1.008,0.367,Loss,Hard
153,Fasttrack,Ultimate Alien,Ultimate Alien,"Super Speed, Enhanced Strength",46.0,70,95,50,32,10,6,5,0,18,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Volcanic,1v1,0.985,0.988,0.431,Loss,Hard
154,Fasttrack,Ultimate Alien,Ultimate Alien,"Super Speed, Enhanced Strength",46.0,70,95,50,32,10,6,5,0,18,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Forest,1v1,0.975,0.996,0.4782,Loss,Hard
155,Fasttrack,Ultimate Alien,Ultimate Alien,"Super Speed, Enhanced Strength",46.0,70,95,50,32,10,6,5,0,18,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,City,Siege,1.012,1.02,0.3138,Win,Hard
156,Fasttrack,Ultimate Alien,Ultimate Alien,"Super Speed, Enhanced Strength",46.0,70,95,50,32,10,6,5,0,18,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Desert,Chase,0.999,1.008,0.4151,Loss,Hard
157,Chamalien,Ultimate Alien,Ultimate Alien,"Camouflage, Invisibility",47.4,60,80,37,50,10,12,15,5,100,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Arctic,Chase,0.947,0.96,0.4317,Loss,Hard
158,Chamalien,Ultimate Alien,Ultimate Alien,"Camouflage, Invisibility",47.4,60,80,37,50,10,12,15,5,100,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Volcanic,Siege,0.986,0.988,0.4118,Win,Hard
159,Chamalien,Ultimate Alien,Ultimate Alien,"Camouflage, Invisibility",47.4,60,80,37,50,10,12,15,5,100,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Space,Chase,1.041,1.04,0.4761,Win,Hard
160,Chamalien,Ultimate Alien,Ultimate Alien,"Camouflage, Invisibility",47.4,60,80,37,50,10,12,15,5,100,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Desert,Siege,0.989,1.008,0.3317,Win,Hard
161,Clockwork,Ultimate Alien,Ultimate Alien,"Chronokinesis, Time Travel",37.1,38,10,40,60,14,5,10,90,13,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Arctic,Chase,0.984,0.96,0.38,Win,Hard
162,Clockwork,Ultimate Alien,Ultimate Alien,"Chronokinesis, Time Travel",37.1,38,10,40,60,14,5,10,90,13,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Null Void,Chase,1.093,1.039,0.4217,Loss,Hard
163,Clockwork,Ultimate Alien,Ultimate Alien,"Chronokinesis, Time Travel",37.1,38,10,40,60,14,5,10,90,13,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Forest,Ambush,1.025,0.996,0.4913,Loss,Hard
164,Clockwork,Ultimate Alien,Ultimate Alien,"Chronokinesis, Time Travel",37.1,38,10,40,60,14,5,10,90,13,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Desert,Ambush,1.002,1.008,0.4249,Loss,Hard
165,Shocksquatch,Ultimate Alien,Ultimate Alien,"Electrokinesis, Super Strength",46.95,80,49,41,44,11,12,90,3,18,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Desert,Ambush,0.998,1.008,0.5897,Win,Medium
166,Shocksquatch,Ultimate Alien,Ultimate Alien,"Electrokinesis, Super Strength",46.95,80,49,41,44,11,12,90,3,18,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Forest,Ambush,0.991,0.996,0.4985,Win,Hard
167,Shocksquatch,Ultimate Alien,Ultimate Alien,"Electrokinesis, Super Strength",46.95,80,49,41,44,11,12,90,3,18,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Space,Siege,1.041,1.04,0.3413,Loss,Hard
168,Shocksquatch,Ultimate Alien,Ultimate Alien,"Electrokinesis, Super Strength",46.95,80,49,41,44,11,12,90,3,18,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Null Void,Chase,1.039,1.039,0.4768,Loss,Hard
169,Feedback,Omniverse,Omniverse,"Energy Absorption, Redirection",54.4,85,70,60,36,15,12,100,5,28,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,City,Chase,1.012,1.02,0.4507,Draw,Hard
170,Feedback,Omniverse,Omniverse,"Energy Absorption, Redirection",54.4,85,70,60,36,15,12,100,5,28,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Arctic,Siege,0.957,0.96,0.4746,Loss,Hard
171,Feedback,Omniverse,Omniverse,"Energy Absorption, Redirection",54.4,85,70,60,36,15,12,100,5,28,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Desert,Chase,0.998,1.008,0.5166,Win,Medium
172,Feedback,Omniverse,Omniverse,"Energy Absorption, Redirection",54.4,85,70,60,36,15,12,100,5,28,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Null Void,Chase,1.034,1.039,0.4565,Win,Hard
173,Bloxx,Omniverse,Omniverse,"Shape Shifting, Block Constructs",45.25,70,40,90,40,7,8,6,4,16,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Space,Chase,1.053,1.04,0.4548,Win,Hard
174,Bloxx,Omniverse,Omniverse,"Shape Shifting, Block Constructs",45.25,70,40,90,40,7,8,6,4,16,Vilgax,Chimera Sui Generis,Solo,"Super Strength, Laser Eyes, Sword Mastery",62.5,95,40,95,80,60,20,15,10,15,Volcanic,Chase,0.969,0.988,0.5084,Win,Medium
